,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Saskatchewan,Yukon,Total
2021-01-04,1007.1428571428571,573.0714285714286,155.07142857142858,13.357142857142858,0.42857142857142855,0.0,4.5,0.07142857142857142,3316.285714285714,0.5714285714285714,2530.6428571428573,235.78571428571428,0.7142857142857143,7837.642857142857
2021-01-05,987.2857142857143,678.4285714285714,157.0,14.785714285714286,0.2857142857142857,0.0,3.9285714285714284,0.0,3324.3571428571427,0.5714285714285714,2493.9285714285716,258.5,0.7142857142857143,7919.785714285715
2021-01-06,971.5714285714286,552.7142857142857,153.92857142857142,15.857142857142858,0.21428571428571427,0.0,3.857142857142857,0.0,3320.6428571428573,0.6428571428571429,2445.714285714286,268.07142857142856,0.7142857142857143,7733.928571428572
2021-01-07,942.1428571428571,555.1428571428571,155.85714285714286,17.142857142857142,0.21428571428571427,0.0,4.214285714285714,0.0,3348.0714285714284,0.6428571428571429,2389.4285714285716,275.85714285714283,0.7142857142857143,7689.428571428572
2021-01-08,1011.2142857142857,544.1428571428571,161.0,18.571428571428573,0.2857142857142857,0.0,4.428571428571429,0.0,3317.9285714285716,0.6428571428571429,2347.6428571428573,284.57142857142856,0.7142857142857143,7691.142857142857
2021-01-09,1067.2857142857142,580.5,174.64285714285714,20.214285714285715,0.35714285714285715,0.07142857142857142,3.7857142857142856,0.0,3308.285714285714,0.6428571428571429,2287.1428571428573,291.5,0.7142857142857143,7735.142857142857
2021-01-10,1118.5,580.5,164.0,21.428571428571427,0.35714285714285715,0.07142857142857142,3.9285714285714284,0.0,3295.5,0.6428571428571429,2252.785714285714,295.7857142857143,0.7142857142857143,7734.214285714285
2021-01-11,900.6428571428571,580.5,170.35714285714286,23.5,0.42857142857142855,0.2857142857142857,4.0,0.0,3208.8571428571427,0.6428571428571429,2206.214285714286,299.42857142857144,0.7142857142857143,7395.571428571428
2021-01-12,841.1428571428571,517.5714285714286,170.35714285714286,24.142857142857142,0.35714285714285715,0.2857142857142857,3.7142857142857144,0.0,3155.5714285714284,0.8571428571428571,2119.285714285714,299.64285714285717,0.35714285714285715,7133.285714285715
2021-01-13,813.5,520.2142857142857,169.0,24.428571428571427,0.2857142857142857,0.42857142857142855,3.7857142857142856,0.0,3088.6428571428573,0.9285714285714286,2042.9285714285713,310.7857142857143,0.35714285714285715,6975.285714285715
2021-01-14,781.0714285714286,511.2857142857143,168.0,23.714285714285715,0.2857142857142857,0.42857142857142855,3.142857142857143,0.0,3008.1428571428573,0.9285714285714286,1950.5,307.7142857142857,0.2857142857142857,6755.5
2021-01-15,760.3571428571429,497.2142857142857,167.64285714285714,24.285714285714285,0.35714285714285715,0.5,3.0,0.0,2883.1428571428573,0.5714285714285714,1876.4285714285713,299.92857142857144,0.07142857142857142,6513.5
