,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Saskatchewan,Yukon,total
2021-08-22,715.3571428571429,605.7857142857143,38.142857142857146,16.5,1.5714285714285714,19.214285714285715,5.714285714285714,0.0,647.3571428571429,1.1428571428571428,469.1428571428572,175.35714285714286,2.642857142857143,2697.928571428572
2021-08-23,715.3571428571429,605.7857142857143,38.142857142857146,16.5,1.5714285714285714,19.071428571428573,5.714285714285714,0.0,656.9285714285714,1.1428571428571428,487.57142857142856,183.57142857142856,2.642857142857143,2734.0
2021-08-24,833.1428571428571,635.7142857142857,45.142857142857146,16.428571428571427,2.0,18.142857142857142,7.285714285714286,0.0,671.0,1.1428571428571428,485.9285714285714,191.7142857142857,3.0,2910.6428571428573
2021-08-25,869.7857142857143,646.7142857142857,45.642857142857146,15.714285714285714,2.0,17.857142857142858,7.285714285714286,0.0,691.7142857142857,0.7142857142857143,493.2142857142857,204.78571428571428,2.2142857142857144,2997.6428571428573
2021-08-26,915.2857142857144,663.2857142857143,46.5,15.357142857142858,2.142857142857143,14.428571428571429,7.142857142857143,0.0,701.3571428571429,0.9285714285714286,511.3571428571428,218.3571428571429,1.7857142857142858,3097.928571428572
2021-08-27,952.5714285714286,671.2857142857143,47.07142857142857,14.428571428571429,2.142857142857143,15.428571428571429,6.857142857142857,0.0,714.4285714285714,0.9285714285714286,530.1428571428571,223.7142857142857,1.6428571428571428,3180.6428571428573
2021-08-28,999.1428571428572,671.8571428571429,47.785714285714285,13.142857142857142,2.357142857142857,13.285714285714286,6.5,0.0714285714285714,725.5714285714286,0.9285714285714286,546.0714285714286,237.92857142857144,1.4285714285714286,3266.0714285714284
2021-08-29,999.1428571428572,671.8571428571429,47.785714285714285,13.142857142857142,2.357142857142857,12.142857142857142,7.0,0.0714285714285714,724.7142857142857,0.9285714285714286,553.4285714285714,249.8571428571429,1.4285714285714286,3283.8571428571427
2021-08-30,999.1428571428572,671.8571428571429,47.785714285714285,13.142857142857142,2.357142857142857,12.142857142857142,7.785714285714286,0.0714285714285714,732.9285714285714,0.9285714285714286,575.9285714285714,261.92857142857144,1.4285714285714286,3327.428571428572
2021-08-31,858.2857142857143,549.6428571428571,40.142857142857146,9.0,3.2857142857142856,12.142857142857142,7.071428571428571,0.0714285714285714,734.5,0.6428571428571429,586.9285714285714,288.7857142857143,0.9285714285714286,3091.428571428572
